Farmer_ID,Field_Area,Avg_Rainfall,Temperature,Seed_Type,Yield
899,8.750945711,20.12642198,28.8005297,Rice,24.40848183
901,0.962365733,79.50158766,16.85760964,Corn,11.28375876
659,6.42409576,75.4597496,18.88786604,Rice,80.96492625
271,9.579970352,99.71067068,11.21867711,Soybean,81.68082223
353,7.189977443,52.32203592,28.62829789,Wheat,73.85159076
997,5.764978802,85.75074429,10.99055267,Wheat,95.12426384
135,7.89089821,62.78298368,29.07308038,Rice,44.69058039
887,4.460638212,27.30126752,28.75369344,Soybean,73.66129777
34,0.256416472,77.94345155,20.34326845,Rice,15.0145968
811,4.46965767,52.20199641,17.65793669,Soybean,26.41457281
112,7.504506913,74.31916121,14.93279418,Wheat,86.0925669
312,0.985856733,69.56133594,16.34316148,Rice,93.52613624
259,4.850427905,60.79962851,11.72406894,Wheat,22.18907826
304,0.218258444,52.2776867,12.96802816,Wheat,22.00996728
908,2.401040654,23.13106278,14.01501312,Rice,87.13612811
785,9.609833873,36.20821597,14.25978457,Wheat,82.01294052
755,2.716106516,89.22532206,17.38025382,Wheat,45.34570949
502,8.716883071,31.20800378,22.39978363,Soybean,96.41530975
82,3.652111611,54.0825464,23.42702291,Rice,25.28498302
507,4.158905196,91.0595933,25.03525613,Corn,56.67608308
278,8.561767838,97.66606428,10.63611319,Wheat,26.27234451
827,5.628648545,64.4819865,16.68708873,Corn,94.96082096
864,9.40590873,24.59224529,11.50020613,Soybean,55.58460858
803,5.062127822,78.77237124,24.66446512,Corn,86.09348321
298,5.456215164,29.83474265,22.08896693,Soybean,85.06511872
182,3.71336414,55.18077934,12.37973122,Corn,64.93274997
807,6.10664972,27.49354896,11.48995177,Wheat,31.8390435
783,9.200250021,54.96097306,16.32976564,Wheat,69.96949593
446,2.366010762,49.03695932,12.28362557,Corn,39.1035121
386,1.817822966,59.7952597,11.19366737,Rice,83.13845229
455,4.888653477,59.84959436,13.3283568,Corn,58.04552049
601,2.597172502,53.80437093,12.68172508,Soybean,21.66082434
379,0.472579731,61.57440243,23.96244957,Wheat,81.78001296
468,5.852767045,39.58053454,23.32825364,Wheat,10.68077765
784,0.440524388,87.12497924,19.73043467,Soybean,72.25901062
943,0.64277652,93.6111868,12.08925426,Soybean,51.13698683
777,9.941211725,23.36763393,12.82365691,Wheat,38.13129453
841,7.565031797,34.04880615,26.2173532,Wheat,50.41962024
666,3.66609733,94.9971163,20.77290926,Soybean,58.7998931
683,1.528053525,81.36031518,13.64245615,Soybean,30.2916205
231,4.291673401,85.34939722,11.62847291,Corn,93.49823399
783,9.783979207,26.93367433,26.41051128,Rice,45.95078567
28,4.846455368,83.3230644,20.32675326,Rice,50.88735139
272,7.435801982,46.54126917,25.91970789,Rice,84.83143763
418,3.108213459,88.35678877,10.41649854,Wheat,15.3720729
467,5.568045742,68.70645798,21.10969312,Rice,12.67748086
856,2.769390501,68.15995461,27.85501939,Corn,69.41668312
346,6.038326645,88.95599383,29.48521651,Corn,72.01120247
94,4.570725866,81.76313065,22.49593033,Wheat,74.19937921
468,1.47226572,95.51814982,25.29094508,Wheat,50.56526242
279,9.524867448,86.87028296,14.79381991,Wheat,80.22657907
670,2.113073133,22.06849276,27.9365045,Wheat,33.93235486
499,6.037972437,38.38723966,12.44549351,Rice,64.37541631
87,9.015073848,42.84553763,15.78462229,Wheat,98.10319938
901,2.080466439,40.07133468,17.02437253,Wheat,21.66084323
988,5.134353662,54.65153354,26.69673333,Corn,53.99928294
589,9.146890222,51.5238787,16.40884492,Soybean,68.96357703
47,8.230400691,85.12791651,20.37188365,Soybean,88.98844731
970,4.611045253,75.13117752,24.68660902,Corn,85.54767521
342,7.694013746,52.89925704,27.17269071,Soybean,45.60942027
148,5.121351482,99.31608351,22.47247673,Soybean,26.18161454
471,2.300832773,28.25245979,10.63795801,Wheat,41.52115363
505,8.451215696,63.94697203,24.56171689,Rice,98.63936976
659,5.030886833,62.27884819,21.16013926,Corn,83.78952819
952,4.073094278,69.9909763,12.26323693,Rice,26.16391318
739,9.182738235,91.46511203,22.27266862,Rice,35.32899091
759,1.981322429,91.18329972,16.57549324,Soybean,28.35715944
718,1.207860213,84.92889892,24.65881717,Corn,67.48899029
138,4.792427781,24.1470344,17.22973416,Wheat,77.37838816
706,0.727047521,56.80240992,28.73420126,Soybean,42.15996129
324,0.926100611,78.45380241,29.96932601,Corn,77.03020084
340,4.925325121,91.13891361,12.23026838,Soybean,39.9329292
723,2.771668142,52.23096565,19.0183533,Rice,43.3880567
818,5.668336708,44.43897278,14.99638849,Soybean,73.45463685
215,2.899419302,55.8447571,19.00300712,Rice,66.38498083
830,6.979790995,34.80487334,16.89456268,Rice,96.19684232
715,1.613660779,42.74343601,28.47051502,Wheat,13.79069386
725,9.562017471,33.1499132,12.36495999,Wheat,67.63565341
761,1.006954571,97.34875662,23.09255927,Wheat,61.47421348
851,6.829997986,77.46439825,25.21900139,Corn,89.51883126
66,7.44932057,95.05280662,16.46364488,Corn,47.93430837
718,5.589044923,64.97800983,12.19754719,Rice,80.40073618
796,1.575164316,93.47585185,24.38373459,Soybean,75.64895958
966,3.833630805,91.76706235,24.36622003,Corn,79.11133576
211,3.123635758,81.0430296,10.60955909,Wheat,97.32418163
988,6.354821483,70.89358052,29.14864109,Soybean,13.36803957
302,5.40730887,23.8802193,24.06333187,Rice,94.16616152
108,7.753244534,32.67487485,21.63211956,Soybean,22.06009095
635,5.125745554,22.53898613,16.88569637,Rice,55.28738715
916,1.198894626,57.24073387,11.16300807,Soybean,60.48775696
420,4.52456294,49.94006591,26.55193031,Soybean,21.58381647
862,9.176290685,99.14714402,10.69412372,Wheat,32.47016352
10,3.588634484,84.47899163,20.25187345,Soybean,93.59229777
433,1.285950616,40.55805339,26.4862628,Soybean,69.7277442
474,4.676421817,96.70710043,12.49406348,Corn,51.34534664
488,5.573387641,98.57002048,26.30186631,Soybean,27.01127747
759,3.045484506,41.72209941,21.84306193,Corn,64.5043667
810,6.87683676,53.61138332,20.86768062,Soybean,22.71758599
262,1.617091136,23.38543589,13.12662674,Rice,41.71589093
526,9.036267893,30.92690741,29.45149692,Rice,55.64975388
127,2.60313403,24.03326033,13.19862339,Soybean,11.37025605
188,6.735031998,20.98511125,10.82557437,Wheat,47.43223483
251,9.369221361,57.9878061,28.32451534,Wheat,89.80298953
215,9.269809624,78.04671465,19.23172059,Corn,90.82966195
14,2.955279769,75.81190915,11.84862275,Wheat,52.06064278
252,0.214296454,81.69065096,20.20349219,Corn,87.41813119
254,8.250948197,87.80753485,20.60750322,Wheat,94.2385259
359,3.374414744,73.20078893,15.31284088,Corn,49.57062185
438,3.875099687,41.53808913,18.93944344,Corn,79.42927582
485,2.077912799,47.28713876,16.04400601,Wheat,54.144707
82,7.856031301,94.82171124,10.63770741,Wheat,30.496771
94,1.489293659,90.1338243,13.48404534,Corn,20.11898307
602,9.811332196,86.98445152,22.64052564,Rice,52.54192058
125,9.229236854,27.16105261,16.96584633,Corn,25.66802198
737,7.101796205,28.57406371,18.48775961,Rice,63.14181624
30,6.206974482,74.85315501,27.02808026,Wheat,35.33970408
511,9.43734939,66.26402154,17.81782699,Wheat,94.20072979
740,3.603488505,39.01369006,27.35107754,Soybean,37.57666212
592,0.798581697,71.8102368,19.06720693,Corn,43.57724199
23,5.595349007,53.08301372,27.8286945,Corn,22.82319133
286,7.1059427,91.49426581,18.42159507,Wheat,53.38363973
995,6.128900111,96.07451102,14.85959956,Rice,75.34609689
537,3.78593037,87.15185402,27.01997236,Soybean,29.4101575
510,1.448669399,86.46790046,14.34428075,Corn,11.96571669
465,1.214401207,59.87400216,29.70736399,Rice,28.97010829
810,6.78397355,38.19511881,25.60396729,Wheat,62.21899892
151,0.618442906,59.02601433,10.3298147,Soybean,14.16609861
985,2.09545097,41.68162984,15.72472066,Rice,15.97184464
43,2.875139515,81.50799408,29.66817544,Wheat,25.70079092
972,4.840692263,84.53038253,13.42117525,Wheat,21.16581954
980,1.860190105,87.10727606,13.4494582,Wheat,50.64255022
990,5.073432734,56.95948791,12.20743447,Corn,57.60630973
303,6.984585807,62.14516773,27.09572093,Rice,15.89346788
113,1.533386311,92.38917147,21.27679974,Rice,92.9637921
534,6.561660922,22.83831414,27.43648153,Rice,53.65430405
958,6.458556557,28.88997146,26.93432018,Wheat,32.52068327
763,9.756398044,33.77446436,12.16747112,Corn,54.01708368
266,6.641673891,32.26960893,10.63244256,Rice,96.61540945
332,1.740861902,51.21675451,13.47041145,Wheat,60.72485176
827,9.189013716,76.87119783,26.46748994,Corn,97.59399786
740,5.176584855,25.31287955,27.98778478,Wheat,96.52089189
822,8.284829219,87.82574538,16.7737146,Rice,50.78165077
988,3.498543878,84.81393695,11.83792445,Corn,90.38957431
632,2.921119156,20.50034365,21.24504578,Wheat,83.36873234
985,4.181479136,35.93116984,17.96628988,Soybean,69.28010527
353,4.05141745,27.01611418,11.62164009,Soybean,47.22046696
784,7.595226295,80.05829398,11.77988164,Soybean,20.86326869
93,3.590970123,98.25707455,14.0908359,Soybean,87.33211948
978,0.69950658,61.55972289,20.2018497,Corn,86.57355276
896,4.628875745,85.4094463,15.71905225,Corn,89.70455412
577,1.63488635,21.09282747,15.6149637,Rice,40.83763238
957,6.352936262,69.66187308,18.19614625,Soybean,30.31438826
156,6.853521269,90.74028182,28.79937549,Wheat,44.29075408
701,9.09821376,30.97245421,13.45738988,Corn,65.14803011
9,4.244112585,30.77760241,18.67123549,Wheat,13.08653966
686,2.192445041,32.88309851,17.30297606,Soybean,46.81599358
790,6.584597734,89.47494764,23.74407886,Rice,90.40379278
357,4.083881944,29.93638309,20.38087868,Rice,28.57528838
120,3.929679608,88.45362404,29.02550131,Soybean,99.07936337
162,2.4536022,82.29665177,28.79196824,Soybean,82.68050126
192,9.064675051,29.44733118,24.32292607,Corn,27.74271877
313,2.224636198,58.87603429,23.99794716,Corn,41.85315573
487,4.080562675,74.25830451,25.92921931,Corn,35.43428534
275,3.353610277,27.92362478,18.23701866,Soybean,69.71351728
722,8.088422831,51.63305444,13.38152988,Soybean,88.48166382
152,6.717110405,63.98762367,16.10336505,Wheat,45.56600056
661,0.992840994,41.45571045,10.75789101,Wheat,20.2074211
882,9.655002473,57.59684408,22.98229471,Corn,50.85836433
521,6.290095316,66.5601203,26.42946214,Rice,84.91874613
232,9.705966797,71.27630567,20.07565477,Soybean,39.02394012
749,1.804312126,30.21310729,22.53209882,Rice,27.96829912
53,9.99514352,91.93593114,12.10565495,Rice,48.49562059
898,7.390061843,92.42270715,10.86625141,Corn,95.75606424
6,5.246691812,35.80077021,28.89782849,Corn,33.69765369
232,8.401894923,44.33195914,17.00896956,Soybean,18.6965359
760,3.799083028,85.41472727,13.07992725,Rice,48.70979604
555,8.821136387,36.54468418,28.55137761,Rice,55.39753079
483,2.1483986,29.80734274,11.95559691,Soybean,66.86790355
32,6.540339421,28.26286365,10.0740418,Corn,78.46963396
829,9.870227348,27.33565064,22.11675721,Rice,69.06818965
175,6.917835699,32.65827577,28.74834982,Corn,54.99148838
62,9.632446013,56.15844099,13.49210943,Wheat,66.82441474
601,9.609569742,57.05636165,24.49964678,Soybean,15.00059827
6,9.519846011,35.51010649,12.81308805,Rice,85.54344202
100,6.606200353,27.5681581,19.24602349,Wheat,12.8793617
634,0.598660784,77.50907958,20.20515756,Corn,82.32248931
10,4.969517143,26.1782036,28.51176746,Rice,12.31799216
917,8.210109363,26.61824161,11.25034226,Corn,75.31487098
6,1.290995808,60.99036327,17.17676975,Rice,58.19848433
760,7.650554197,98.28176305,19.95915092,Soybean,27.59032275
899,4.438110824,97.00537485,20.52892303,Wheat,49.52622989
19,5.669414772,64.78337941,21.90013581,Corn,62.32078019
118,7.18037898,40.50384614,29.23865988,Corn,31.15417029
151,2.783870734,29.87653512,23.77153906,Soybean,60.84204765
921,2.383080924,88.81155562,18.55725413,Corn,62.06234249
326,7.60794237,62.44770253,12.55730192,Soybean,34.20085224
841,2.946587696,89.20260739,13.90496242,Rice,77.16368545
469,1.594520178,91.18365043,16.1009503,Corn,63.6614722
535,8.109748349,42.82582328,21.13640219,Rice,99.76117088
90,3.063919657,33.0754393,29.25017555,Wheat,38.50717775
785,7.515284018,64.32047684,21.07320817,Wheat,77.11211899
687,1.747716431,97.94472896,26.1858802,Rice,71.31868994
273,3.624261294,22.31184845,21.03977492,Wheat,64.14850944
895,0.819716181,99.72712963,29.78769764,Wheat,54.56088084
319,5.073451946,87.86714737,23.36722801,Rice,91.58954152
729,8.922536595,34.93064659,22.37587575,Rice,90.68307391
390,1.75249026,72.87063479,24.99095289,Wheat,97.73186065
940,7.785051722,38.91729284,22.52392374,Wheat,32.89849839
287,2.270665238,43.97673231,27.14188078,Rice,84.03844285
100,2.177447729,93.13310946,17.33639251,Wheat,38.6560252
843,3.507596992,59.20938397,14.10169949,Soybean,92.93083627
288,4.579727265,41.97185613,22.69947634,Soybean,32.53447219
349,0.130481293,66.89373744,12.86093342,Soybean,54.90696219
83,5.628908047,93.38598724,22.03339886,Corn,21.1154067
324,6.822614649,85.80002006,25.86381087,Corn,47.46753252
997,8.114020849,51.75079482,29.89193713,Wheat,22.98980764
244,1.940623042,81.50289027,16.9140755,Wheat,36.2222364
197,5.041223711,86.35699142,11.82096237,Soybean,83.73009725
79,8.215646079,44.03655621,25.59373439,Rice,86.89021115
781,7.801964685,22.49673293,25.24194588,Rice,58.21341365
13,7.214909305,56.35008921,21.05868192,Corn,85.52050443
171,1.387248275,98.8364504,18.64788395,Soybean,92.21826106
526,3.795092958,31.12734331,12.51047806,Corn,28.36599609
874,7.781562511,37.1869605,19.893265,Corn,44.51210255
545,1.05696432,42.89610394,29.67910602,Soybean,25.50516749
54,9.087688854,97.90431463,23.11419609,Wheat,87.96976538
563,9.23064916,45.71744331,29.55066749,Rice,36.40806295
860,2.616962963,21.97925563,22.81248479,Wheat,67.54087427
635,7.988410479,94.66855264,18.95137657,Wheat,10.01984346
706,0.685852576,79.06816888,22.12332083,Corn,16.01900758
589,9.945736816,85.41911166,20.33228609,Wheat,33.71326518
839,4.697562092,80.99211179,21.5818774,Soybean,17.57021608
327,9.018380805,48.66814206,28.95265196,Corn,20.24569833
824,7.925944328,24.23473809,17.34825196,Rice,75.17264309
725,3.25375215,51.97324863,22.81194527,Corn,19.01529758
452,2.999833858,74.16849929,21.81643393,Rice,63.0647918
848,0.874678359,63.90222388,21.0111682,Rice,20.80471463
277,4.143915404,20.36210449,28.52226003,Soybean,55.47891232
520,8.780119272,51.89232502,10.04532266,Corn,60.21686578
349,4.333778667,74.93478749,18.1697211,Soybean,62.76834086
336,5.257417285,79.60917252,10.83421959,Rice,16.49891254
512,8.333714784,59.0395026,28.75039256,Soybean,20.65151479
563,2.989734155,88.86327318,28.35874463,Rice,12.57403801
311,4.242248984,94.28011567,23.95747918,Corn,60.25747962
180,4.680286903,89.52825899,20.41991133,Corn,87.29453325
466,6.326169767,51.9853683,28.78228364,Rice,10.5416244
38,4.254769614,43.3467534,16.88941027,Corn,36.21976672
66,9.654591457,57.4652193,21.62953879,Soybean,29.3941338
308,3.574744599,46.80410888,22.96053547,Soybean,57.24955851
229,9.18898011,61.47705297,27.44553052,Corn,62.44818345
305,3.669032354,39.93394458,22.04154047,Soybean,21.12685479
703,2.363631369,94.78982213,18.79015213,Rice,70.5940954
886,4.636835787,69.88461602,10.56264564,Soybean,18.9873189
521,7.595873709,37.6609429,11.52370715,Wheat,71.51454365
541,7.513609988,59.39680721,24.87677494,Corn,39.54288142
633,2.49171066,82.40470255,29.95170519,Soybean,79.03206488
834,3.978317645,58.93669738,24.46773363,Wheat,82.60004561
427,5.150260113,59.27663029,14.37270004,Rice,59.80090299
275,5.33465685,54.84551316,14.89915148,Corn,23.9342311
853,9.024985591,36.17092944,18.77364525,Rice,26.49511134
332,5.68796788,82.36525096,13.76163281,Rice,40.07061478
348,3.047238877,79.63983745,13.60763283,Soybean,12.87965974
851,2.747179656,69.5063548,29.46466312,Wheat,12.56391204
222,3.542008687,83.05638588,20.69678478,Soybean,37.30523576
519,9.368851046,44.70182342,17.57659934,Rice,71.88831471
597,0.35111327,60.87582204,17.53516168,Rice,27.36500004
549,6.08821344,61.04380193,28.57709655,Wheat,97.06118993
511,2.839386092,49.14512459,24.99940052,Soybean,21.62732938
361,7.354917545,70.3889898,23.35650342,Corn,64.21293831
861,2.770219087,61.27756179,13.57932057,Wheat,40.25866347
939,1.110720202,86.85610166,23.19073148,Corn,56.90172131
483,6.833490848,49.42715706,19.96556132,Rice,36.35356391
540,0.179778385,99.75042827,29.01734335,Wheat,98.75751191
180,1.956987908,48.83615866,22.81103573,Soybean,23.38061529
625,4.47110761,28.06667194,13.44167121,Corn,22.15197693
413,9.751514349,93.6485648,28.96489744,Rice,60.41887841
688,0.891012929,84.42413994,15.61187404,Rice,90.60883903
653,5.114203979,22.93752679,23.59488707,Corn,73.48427143
241,2.037966864,64.92986982,23.4650491,Soybean,45.67934179
588,5.596301298,87.68809761,25.32770896,Soybean,11.68332194
605,4.940255233,26.01569632,27.66245224,Soybean,69.91481383
783,7.414661416,82.01477792,15.42819779,Wheat,14.06817023
591,6.278962699,35.90592202,19.47912855,Corn,52.36448321
968,6.100224442,82.64739458,17.23819222,Wheat,98.82514755
788,7.461523303,51.89826217,28.59518366,Soybean,72.63930263
139,7.479609233,52.21641131,23.81725939,Corn,53.54430566
174,8.609356855,88.22566489,16.39333791,Rice,82.28516677
619,4.655902302,63.44485364,25.17622465,Rice,44.54613736
401,9.303290773,73.27426469,13.67008858,Corn,30.98521895
831,1.063708491,75.13080857,27.69978994,Wheat,28.11137444
578,5.899472398,39.63569735,14.19892185,Soybean,20.69816971
872,1.687000162,78.97086772,20.99501813,Corn,21.70758091
28,9.657591026,97.27333415,12.97161068,Rice,33.2327106
899,7.661982713,26.07701598,26.02981672,Corn,98.50069732
727,2.780330554,37.12830188,25.6032996,Corn,70.55181967
185,7.958746201,80.1860309,24.59973437,Wheat,11.63660024
355,3.433388312,44.02635496,25.72376789,Wheat,43.1919275
734,5.110751958,32.9768777,13.54210741,Wheat,72.31550842
578,3.605085471,87.09780333,23.81728611,Wheat,27.86579974
663,4.563075929,54.99084011,22.70548302,Rice,69.72746628
555,1.552413186,56.13997388,16.3625947,Rice,21.76839883
630,1.242277435,57.42465995,20.17483725,Soybean,47.09345752
771,5.52534981,30.55140046,17.70471068,Soybean,88.47364663
386,7.07133576,91.68019732,10.50075627,Soybean,56.0283804
241,1.456757632,99.99303027,19.27260166,Corn,53.69373156
448,9.790521394,50.9019158,22.92593596,Corn,44.77324245
447,8.779573824,40.91560646,23.78291764,Rice,23.56106118
874,2.372607261,75.35635427,24.31193816,Corn,65.77176442
779,0.401883225,27.744334,25.7368369,Corn,29.15328006
797,8.676021631,48.2289897,18.20206924,Rice,26.74239948
849,4.849713259,79.33545946,19.44942347,Rice,43.07080074
319,2.009870691,39.01272055,18.50858627,Rice,25.08220423
53,9.789703695,51.9117613,17.24335003,Corn,69.6982842
773,7.07018165,54.47108314,12.16301915,Soybean,36.45191838
253,8.730066463,53.88120281,20.79360836,Corn,43.57360825
828,8.065319189,69.85840793,15.19301567,Wheat,26.54007345
789,1.445595811,34.90715976,14.02739133,Wheat,60.83733152
555,4.929991687,54.82125257,29.71626243,Rice,67.15509872
907,0.144281576,59.6264193,20.20226625,Rice,31.484134
419,1.803204482,88.94704811,18.75596294,Soybean,90.90404555
315,9.507773418,95.00700196,19.27747154,Corn,29.48427931
693,9.677320788,41.87037541,18.40492027,Soybean,95.1243897
376,8.733841995,53.28240364,14.00765678,Corn,81.33614239
769,0.947995693,44.30174033,10.73702889,Rice,29.34448226
126,7.593338917,51.08621327,28.81802003,Rice,19.94972801
232,2.584281576,86.9657613,15.49494959,Rice,25.36794332
633,9.917359901,65.87931035,27.89821284,Soybean,52.01554939
812,7.944468796,77.68354756,23.02357067,Wheat,69.16688313
272,9.654675747,64.0671415,23.86720452,Soybean,10.89367211
744,5.271801297,87.3682542,13.90328036,Soybean,70.46411209
703,4.950970744,77.95516164,26.07009857,Corn,37.3739068
608,9.841028527,32.36156492,28.31967322,Soybean,80.11880593
184,7.524173234,30.88264929,25.30494086,Wheat,29.11794973
927,4.849843979,44.38894665,23.34850617,Wheat,38.23800299
56,4.988708413,20.75530078,28.19333009,Soybean,33.60871292
127,3.418710562,88.83307332,14.10897349,Soybean,32.94921378
802,6.719577929,39.177141,25.89638063,Soybean,84.04438824
284,9.538424224,77.07347704,27.91600157,Wheat,20.95562582
767,0.876116717,91.72941778,18.32040845,Wheat,58.99046418
576,6.980706382,98.85118484,10.37387554,Soybean,44.58376574
524,5.311958248,44.45366107,15.31418673,Wheat,29.71152681
316,3.171767287,80.57830412,28.68191035,Corn,80.94722229
310,7.156335567,23.13917048,22.3297988,Rice,61.354341
332,7.747812063,65.05139775,10.83638686,Soybean,81.50453977
328,6.598413524,89.40661829,16.25632452,Rice,57.58377179
406,9.65443639,42.41235419,13.76470386,Rice,65.89653
149,5.135796309,92.13315302,14.24608781,Soybean,41.78116896
710,8.37954102,84.70850375,24.29794979,Rice,47.72054901
33,5.578964951,84.73426649,11.29753094,Wheat,67.65695438
584,4.234340413,40.64198744,22.94341255,Rice,29.76902715
461,3.253705241,23.46795063,28.08041495,Rice,44.12523134
587,3.828194616,43.25512601,12.50608577,Rice,32.68249731
842,9.292305679,76.56431657,20.21841208,Soybean,91.60897144
910,1.008800844,83.87148362,11.5849054,Rice,21.10957219
205,1.763948616,23.91509061,20.89012179,Rice,27.11085479
862,5.357777563,75.62017532,23.41510282,Wheat,55.12308382
297,5.420432966,95.0292585,29.18013901,Corn,31.76446073
722,0.255753895,95.37489663,22.93408082,Corn,73.65305647
948,0.653639219,92.66101199,13.76423774,Rice,96.12106691
366,1.426172494,65.83932889,22.39076104,Corn,74.48746396
140,9.097956547,21.74766024,27.49159496,Corn,53.56463937
955,4.586657958,62.44735785,29.36457565,Wheat,75.78280719
51,4.627252241,27.59618015,20.34453929,Wheat,52.90237334
939,9.690871798,77.86576972,28.88245418,Corn,18.75674617
389,5.252749564,40.53987187,23.77401045,Wheat,83.55909696
639,6.29322239,65.32615879,14.93526966,Soybean,31.45656429
918,7.981177138,29.83266251,21.34929909,Rice,86.63992927
479,0.928176338,44.56317829,15.36347335,Wheat,63.62099745
427,8.1171222,99.91330585,22.24008935,Rice,29.94504852
115,0.22244416,67.74328283,21.37268898,Soybean,22.21398296
915,9.755371542,28.47521462,26.59212692,Rice,81.15538654
205,1.342350113,43.44781854,25.14722792,Soybean,33.06959159
626,1.187556423,41.77809309,19.0378694,Rice,51.73165936
169,3.83333011,94.42093374,17.00593637,Soybean,63.35019866
477,0.766215494,92.83886988,14.43621351,Rice,15.86071803
750,1.128617996,67.9914993,11.78308236,Soybean,21.57194849
232,3.102473881,95.79851027,15.70891041,Soybean,35.10897202
450,1.348532121,91.29177113,22.88423436,Wheat,90.04360462
431,3.775644222,24.12224886,12.11648245,Corn,39.04649917
74,7.437198742,89.61904418,19.00353132,Rice,72.15642372
286,2.698220437,53.47912341,12.40364939,Corn,76.14098193
637,1.854817509,44.04837302,20.72353455,Rice,49.82527451
431,3.94454078,60.29320101,14.2979393,Corn,51.81497638
633,2.500829317,35.90648505,10.34386626,Soybean,31.99041261
174,1.359586711,94.66143081,27.89560686,Corn,37.94436464
96,6.348484753,28.51023341,17.06726896,Wheat,34.56336417
574,1.875858482,60.62483582,12.92859814,Rice,36.81373287
211,0.815604468,57.04190474,24.84369612,Soybean,31.62463937
26,9.397510153,93.79821872,17.15498714,Rice,53.69417304
615,4.010432321,86.07785718,16.25012729,Wheat,38.4117728
416,1.939783198,23.90502521,28.49990693,Wheat,67.5369424
218,3.446306073,87.35341452,16.90891823,Rice,85.00180404
665,8.98004531,49.80021353,22.12566345,Soybean,56.20391146
469,7.462431399,63.82143479,28.00051248,Corn,90.81892481
196,4.565955002,68.53536848,19.00146754,Corn,27.4681662
45,2.062716252,67.91743437,22.44032013,Rice,94.81092549
163,8.693790761,70.44027166,17.34121429,Rice,41.11707593
631,6.47483866,38.78032105,23.07871963,Wheat,72.89358208
425,0.859573897,46.89775475,11.46042359,Wheat,50.12517393
929,1.262397278,38.31749573,12.1565297,Rice,43.64446792
693,1.563591654,98.86866498,21.43870518,Corn,76.3974016
436,4.354278767,92.63274874,25.13041256,Corn,38.91660991
31,2.835856967,48.20914197,20.37414105,Corn,80.99488896
166,1.891881104,72.21461977,25.54641934,Wheat,51.72913826
172,6.248911429,30.92591569,20.84578429,Rice,69.1345315
643,4.73214592,50.35144375,26.3112786,Rice,24.93481665
705,0.78630831,82.88521597,14.64440135,Wheat,55.08431375
565,7.035173968,81.90765618,24.90046764,Rice,57.02579037
975,6.173730043,69.92013124,16.80701908,Wheat,73.08893979
880,9.16391918,42.65986693,10.0410044,Wheat,78.74079097
522,7.814314573,81.42213778,18.25007819,Corn,11.95188856
809,1.238270555,92.71157688,18.90713345,Soybean,32.16615136
770,9.502457365,82.04829593,20.63360005,Corn,64.5740891
106,9.210802898,86.47862303,21.65391105,Wheat,72.09073367
66,5.641448467,82.72817107,13.9006936,Soybean,81.73987584
393,7.050480323,64.68704959,28.9623275,Corn,80.15278874
851,9.216763522,66.84027863,16.53766614,Wheat,63.71393384
6,4.447185373,87.77579679,25.25702455,Soybean,15.30836216
712,0.822352443,66.50208895,14.21373101,Soybean,42.39995256
679,8.875134142,47.36068175,29.89871408,Wheat,24.30549572
531,2.622122968,38.68616778,14.22268249,Soybean,10.08815196
749,1.085862479,59.979059,27.28166639,Wheat,26.59597054
149,6.099785634,69.71573225,11.84137855,Wheat,75.85139873
941,3.465912387,48.43530058,11.36775832,Corn,62.74756742
706,8.91797271,73.54115846,13.42820703,Corn,83.32359426
546,1.752437889,89.78229156,19.79842613,Corn,85.3810001
60,2.024190725,75.55274206,14.22557622,Soybean,13.53332984
255,1.842430095,44.68507694,20.55211221,Rice,35.37683551
889,1.101602548,25.00745935,10.36351235,Wheat,55.97670719
43,8.93084516,34.30497089,10.0356951,Corn,24.03375143
534,3.877902811,92.36440801,12.97292884,Rice,38.81632263
362,0.407683646,49.82495113,28.33683984,Soybean,28.79062923
552,7.182726313,38.37826474,18.4615402,Rice,99.72845919
430,1.967897128,40.91047336,26.99813586,Corn,17.61953347
486,1.446497368,32.87900084,12.30496291,Corn,57.87385571
22,8.229033682,82.2328667,15.41839003,Rice,70.45335422
936,3.01243439,74.27245961,18.77818922,Rice,86.39306048
991,9.837580238,82.03071736,16.89634607,Wheat,33.60093045
941,0.789981255,75.46501286,24.67581647,Wheat,90.85385444
324,4.788448516,40.20960105,22.77947433,Soybean,26.44686591
71,1.90094741,74.1854734,14.6951101,Corn,11.43955664
771,5.952528232,67.74551865,27.56450368,Soybean,67.28219695
873,1.360869036,37.95217428,29.29475913,Soybean,93.10897023
630,6.716713489,40.4401997,14.12691749,Soybean,80.52168317
719,1.572276424,79.77212182,18.83903359,Soybean,63.06825526
347,3.411357741,43.94164419,14.31676834,Corn,25.43698789
773,8.141302434,56.03263855,26.1366032,Soybean,17.20971764
59,0.679976707,25.58915294,21.51862338,Wheat,52.01995692
877,8.679093492,63.55129666,22.17223693,Wheat,46.43279015
237,7.144654702,23.89725547,21.38621133,Wheat,96.51168644
681,1.111914545,47.55219091,18.15017692,Wheat,53.67211126
777,2.685798645,85.21159588,18.28011297,Rice,70.49157052
47,2.973216234,49.05545519,12.78686001,Wheat,97.77035758
219,1.166778934,68.81507011,25.66016541,Soybean,14.8594755
227,1.494293652,37.65571886,17.71731088,Wheat,98.87612469
136,8.393321895,71.61254582,19.71966665,Corn,98.3473338
249,5.749119968,76.00630239,28.443043,Rice,60.04951487
958,5.722093123,66.55666055,15.14338269,Wheat,55.56697889
